country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
United States,US,2022-03-06,Films,1,A Madea Homecoming,N/A,2
United States,US,2022-03-06,Films,2,Shrek 2,N/A,1
United States,US,2022-03-06,Films,3,The Weekend Away,N/A,1
United States,US,2022-03-06,Films,4,Just Like Heaven,N/A,1
United States,US,2022-03-06,Films,5,Battleship,N/A,1
United States,US,2022-03-06,Films,6,21 Bridges,N/A,1
United States,US,2022-03-06,Films,7,Against The Ice,N/A,1
United States,US,2022-03-06,Films,8,Shrek,N/A,1
United States,US,2022-03-06,Films,9,Despicable Me 2,N/A,5
United States,US,2022-03-06,Films,10,Restless,N/A,2
United States,US,2022-03-06,TV,1,Worst Roommate Ever,Worst Roommate Ever: Season 1,1
United States,US,2022-03-06,TV,2,Vikings: Valhalla,Vikings: Valhalla: Season 1,2
United States,US,2022-03-06,TV,3,Inventing Anna,Inventing Anna: Limited Series,4
United States,US,2022-03-06,TV,4,Love Is Blind,Love Is Blind: Season 2,4
United States,US,2022-03-06,TV,5,PIECES OF HER,PIECES OF HER: Season 1,1
United States,US,2022-03-06,TV,6,jeen-yuhs: A Kanye Trilogy,N/A,3
United States,US,2022-03-06,TV,7,Sweet Magnolias,Sweet Magnolias: Season 2,5
United States,US,2022-03-06,TV,8,Love Is Blind,Love Is Blind: Season 1,2
United States,US,2022-03-06,TV,9,CoComelon,CoComelon: Season 4,12
United States,US,2022-03-06,TV,10,Ozark,Ozark: Season 4,7
United States,US,2022-02-27,Films,1,A Madea Homecoming,N/A,1
United States,US,2022-02-27,Films,2,Despicable Me 2,N/A,4
United States,US,2022-02-27,Films,3,Texas Chainsaw Massacre,N/A,2
United States,US,2022-02-27,Films,4,The Tinder Swindler,N/A,4
United States,US,2022-02-27,Films,5,St. Vincent,N/A,2
United States,US,2022-02-27,Films,6,Despicable Me,N/A,4
United States,US,2022-02-27,Films,7,Blackhat,N/A,2
United States,US,2022-02-27,Films,8,Restless,N/A,1
United States,US,2022-02-27,Films,9,Downfall: The Case Against Boeing,N/A,1
United States,US,2022-02-27,Films,10,Halloween,N/A,1
United States,US,2022-02-27,TV,1,Inventing Anna,Inventing Anna: Limited Series,3
United States,US,2022-02-27,TV,2,Love Is Blind,Love Is Blind: Season 2,3
United States,US,2022-02-27,TV,3,Vikings: Valhalla,Vikings: Valhalla: Season 1,1
United States,US,2022-02-27,TV,4,Sweet Magnolias,Sweet Magnolias: Season 2,4
United States,US,2022-02-27,TV,5,jeen-yuhs: A Kanye Trilogy,N/A,2
United States,US,2022-02-27,TV,6,Ozark,Ozark: Season 4,6
United States,US,2022-02-27,TV,7,The Cuphead Show!,The Cuphead Show!: Season 1,2
United States,US,2022-02-27,TV,8,All of Us Are Dead,All of Us Are Dead: Season 1,5
United States,US,2022-02-27,TV,9,Space Force,Space Force: Season 2,1
United States,US,2022-02-27,TV,10,CoComelon,CoComelon: Season 4,11
United States,US,2022-02-20,Films,1,Texas Chainsaw Massacre,N/A,1
United States,US,2022-02-20,Films,2,Despicable Me 2,N/A,3
United States,US,2022-02-20,Films,3,St. Vincent,N/A,1
United States,US,2022-02-20,Films,4,The Tinder Swindler,N/A,3
United States,US,2022-02-20,Films,5,Blackhat,N/A,1
United States,US,2022-02-20,Films,6,Tall Girl 2,N/A,2
United States,US,2022-02-20,Films,7,Despicable Me,N/A,3
United States,US,2022-02-20,Films,8,Fistful of Vengeance,N/A,1
United States,US,2022-02-20,Films,9,The Hangover,N/A,2
United States,US,2022-02-20,Films,10,Last Man Down,N/A,1
United States,US,2022-02-20,TV,1,Inventing Anna,Inventing Anna: Limited Series,2
United States,US,2022-02-20,TV,2,Love Is Blind,Love Is Blind: Season 2,2
United States,US,2022-02-20,TV,3,Sweet Magnolias,Sweet Magnolias: Season 2,3
United States,US,2022-02-20,TV,4,Ozark,Ozark: Season 4,5
United States,US,2022-02-20,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,4
United States,US,2022-02-20,TV,6,Raising Dion,Raising Dion: Season 2,3
United States,US,2022-02-20,TV,7,jeen-yuhs: A Kanye Trilogy,N/A,1
United States,US,2022-02-20,TV,8,Sweet Magnolias,Sweet Magnolias: Season 1,3
United States,US,2022-02-20,TV,9,Catching Killers,Catching Killers: Season 2,2
United States,US,2022-02-20,TV,10,The Cuphead Show!,The Cuphead Show!: Season 1,1
United States,US,2022-02-13,Films,1,The Tinder Swindler,N/A,2
United States,US,2022-02-13,Films,2,Despicable Me 2,N/A,2
United States,US,2022-02-13,Films,3,Despicable Me,N/A,2
United States,US,2022-02-13,Films,4,Tall Girl 2,N/A,1
United States,US,2022-02-13,Films,5,The Hangover,N/A,1
United States,US,2022-02-13,Films,6,Transformers: Dark of the Moon,N/A,2
United States,US,2022-02-13,Films,7,The Other Guys,N/A,1
United States,US,2022-02-13,Films,8,Home Team,N/A,3
United States,US,2022-02-13,Films,9,Through My Window,N/A,1
United States,US,2022-02-13,Films,10,Warrior,N/A,1
United States,US,2022-02-13,TV,1,Inventing Anna,Inventing Anna: Limited Series,1
United States,US,2022-02-13,TV,2,Sweet Magnolias,Sweet Magnolias: Season 2,2
United States,US,2022-02-13,TV,3,All of Us Are Dead,All of Us Are Dead: Season 1,3
United States,US,2022-02-13,TV,4,Ozark,Ozark: Season 4,4
United States,US,2022-02-13,TV,5,Love Is Blind,Love Is Blind: Season 2,1
United States,US,2022-02-13,TV,6,Raising Dion,Raising Dion: Season 2,2
United States,US,2022-02-13,TV,7,Sweet Magnolias,Sweet Magnolias: Season 1,2
United States,US,2022-02-13,TV,8,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Limited Series,3
United States,US,2022-02-13,TV,9,Raising Dion,Raising Dion: Season 1,2
United States,US,2022-02-13,TV,10,Catching Killers,Catching Killers: Season 2,1
United States,US,2022-02-06,Films,1,Home Team,N/A,2
United States,US,2022-02-06,Films,2,Despicable Me 2,N/A,1
United States,US,2022-02-06,Films,3,The Tinder Swindler,N/A,1
United States,US,2022-02-06,Films,4,Transformers: Revenge of the Fallen,N/A,1
United States,US,2022-02-06,Films,5,Can You Keep a Secret?,N/A,1
United States,US,2022-02-06,Films,6,The Lucky One,N/A,1
United States,US,2022-02-06,Films,7,Despicable Me,N/A,1
United States,US,2022-02-06,Films,8,Transformers: Dark of the Moon,N/A,1
United States,US,2022-02-06,Films,9,That's My Boy,N/A,1
United States,US,2022-02-06,Films,10,Countdown,N/A,1
United States,US,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
United States,US,2022-02-06,TV,2,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Limited Series,2
United States,US,2022-02-06,TV,3,Ozark,Ozark: Season 4,3
United States,US,2022-02-06,TV,4,Sweet Magnolias,Sweet Magnolias: Season 2,1
United States,US,2022-02-06,TV,5,Raising Dion,Raising Dion: Season 2,1
United States,US,2022-02-06,TV,6,In From the Cold,In From the Cold: Season 1,2
United States,US,2022-02-06,TV,7,Raising Dion,Raising Dion: Season 1,1
United States,US,2022-02-06,TV,8,Ozark,Ozark: Season 1,3
United States,US,2022-02-06,TV,9,Ozark,Ozark: Season 3,3
United States,US,2022-02-06,TV,10,Sweet Magnolias,Sweet Magnolias: Season 1,1
United States,US,2022-01-30,Films,1,Home Team,N/A,1
United States,US,2022-01-30,Films,2,The Royal Treatment,N/A,2
United States,US,2022-01-30,Films,3,Munich – The Edge of War,N/A,1
United States,US,2022-01-30,Films,4,Don't Look Up,N/A,6
United States,US,2022-01-30,Films,5,Aileen Wuornos: American Boogeywoman,N/A,1
United States,US,2022-01-30,Films,6,Annabelle: Creation,N/A,2
United States,US,2022-01-30,Films,7,Just Go With It,N/A,4
United States,US,2022-01-30,Films,8,My Father's Violin,N/A,1
United States,US,2022-01-30,Films,9,Journey 2: The Mysterious Island,N/A,4
United States,US,2022-01-30,Films,10,Amandla,N/A,1
United States,US,2022-01-30,TV,1,Ozark,Ozark: Season 4,2
United States,US,2022-01-30,TV,2,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Limited Series,1
United States,US,2022-01-30,TV,3,Ozark,Ozark: Season 1,2
United States,US,2022-01-30,TV,4,All of Us Are Dead,All of Us Are Dead: Season 1,1
United States,US,2022-01-30,TV,5,Archive 81,Archive 81: Season 1,3
United States,US,2022-01-30,TV,6,Ozark,Ozark: Season 3,2
United States,US,2022-01-30,TV,7,Ozark,Ozark: Season 2,2
United States,US,2022-01-30,TV,8,Too Hot to Handle,Too Hot to Handle: Season 3,2
United States,US,2022-01-30,TV,9,In From the Cold,In From the Cold: Season 1,1
United States,US,2022-01-30,TV,10,Cheer,Cheer: Season 2,3
United States,US,2022-01-23,Films,1,The Royal Treatment,N/A,1
United States,US,2022-01-23,Films,2,Brazen,N/A,2
United States,US,2022-01-23,Films,3,After We Fell,N/A,1
United States,US,2022-01-23,Films,4,Don't Look Up,N/A,5
United States,US,2022-01-23,Films,5,Annabelle: Creation,N/A,1
United States,US,2022-01-23,Films,6,Under Suspicion,N/A,1
United States,US,2022-01-23,Films,7,Riverdance: The Animated Adventure,N/A,1
United States,US,2022-01-23,Films,8,Just Go With It,N/A,3
United States,US,2022-01-23,Films,9,Charlie and the Chocolate Factory,N/A,3
United States,US,2022-01-23,Films,10,The God Committee,N/A,1
United States,US,2022-01-23,TV,1,Ozark,Ozark: Season 4,1
United States,US,2022-01-23,TV,2,Archive 81,Archive 81: Season 1,2
United States,US,2022-01-23,TV,3,Cheer,Cheer: Season 2,2
United States,US,2022-01-23,TV,4,Too Hot to Handle,Too Hot to Handle: Season 3,1
United States,US,2022-01-23,TV,5,Ozark,Ozark: Season 1,1
United States,US,2022-01-23,TV,6,Ozark,Ozark: Season 3,1
United States,US,2022-01-23,TV,7,Cobra Kai,Cobra Kai: Season 4,4
United States,US,2022-01-23,TV,8,Stay Close,Stay Close: Limited Series,4
United States,US,2022-01-23,TV,9,The Witcher,The Witcher: Season 2,6
United States,US,2022-01-23,TV,10,Ozark,Ozark: Season 2,1
United States,US,2022-01-16,Films,1,Brazen,N/A,1
United States,US,2022-01-16,Films,2,Don't Look Up,N/A,4
United States,US,2022-01-16,Films,3,Tides,N/A,1
United States,US,2022-01-16,Films,4,Just Go With It,N/A,2
United States,US,2022-01-16,Films,5,The Longest Yard,N/A,2
United States,US,2022-01-16,Films,6,Charlie and the Chocolate Factory,N/A,2
United States,US,2022-01-16,Films,7,The Town,N/A,2
United States,US,2022-01-16,Films,8,Journey 2: The Mysterious Island,N/A,3
United States,US,2022-01-16,Films,9,First Sunday,N/A,2
United States,US,2022-01-16,Films,10,300,N/A,1
United States,US,2022-01-16,TV,1,Cheer,Cheer: Season 2,1
United States,US,2022-01-16,TV,2,Cobra Kai,Cobra Kai: Season 4,3
United States,US,2022-01-16,TV,3,Stay Close,Stay Close: Limited Series,3
United States,US,2022-01-16,TV,4,The Witcher,The Witcher: Season 2,5
United States,US,2022-01-16,TV,5,Archive 81,Archive 81: Season 1,1
United States,US,2022-01-16,TV,6,Emily in Paris,Emily in Paris: Season 2,4
United States,US,2022-01-16,TV,7,CoComelon,CoComelon: Season 4,10
United States,US,2022-01-16,TV,8,Hype House,Hype House: Season 1,1
United States,US,2022-01-16,TV,9,Queer Eye,Queer Eye: Season 6,3
United States,US,2022-01-16,TV,10,The Witcher,The Witcher: Season 1,5
United States,US,2022-01-09,Films,1,Don't Look Up,N/A,3
United States,US,2022-01-09,Films,2,Journey 2: The Mysterious Island,N/A,2
United States,US,2022-01-09,Films,3,The Longest Yard,N/A,1
United States,US,2022-01-09,Films,4,Just Go With It,N/A,1
United States,US,2022-01-09,Films,5,The Town,N/A,1
United States,US,2022-01-09,Films,6,The Lost Daughter,N/A,2
United States,US,2022-01-09,Films,7,Charlie and the Chocolate Factory,N/A,1
United States,US,2022-01-09,Films,8,Dark Shadows,N/A,1
United States,US,2022-01-09,Films,9,Rise of the Guardians,N/A,1
United States,US,2022-01-09,Films,10,First Sunday,N/A,1
United States,US,2022-01-09,TV,1,Cobra Kai,Cobra Kai: Season 4,2
United States,US,2022-01-09,TV,2,Stay Close,Stay Close: Limited Series,2
United States,US,2022-01-09,TV,3,The Witcher,The Witcher: Season 2,4
United States,US,2022-01-09,TV,4,Queer Eye,Queer Eye: Season 6,2
United States,US,2022-01-09,TV,5,Emily in Paris,Emily in Paris: Season 2,3
United States,US,2022-01-09,TV,6,The Witcher,The Witcher: Season 1,4
United States,US,2022-01-09,TV,7,Cobra Kai,Cobra Kai: Season 1,1
United States,US,2022-01-09,TV,8,Cobra Kai,Cobra Kai: Season 3,1
United States,US,2022-01-09,TV,9,CoComelon,CoComelon: Season 4,9
United States,US,2022-01-09,TV,10,Cobra Kai,Cobra Kai: Season 2,1
United States,US,2022-01-02,Films,1,Don't Look Up,N/A,2
United States,US,2022-01-02,Films,2,The Lost Daughter,N/A,1
United States,US,2022-01-02,Films,3,The Unforgivable,N/A,4
United States,US,2022-01-02,Films,4,Back to the Outback,N/A,4
United States,US,2022-01-02,Films,5,Journey 2: The Mysterious Island,N/A,1
United States,US,2022-01-02,Films,6,Death to 2021,N/A,1
United States,US,2022-01-02,Films,7,Red Notice,N/A,8
United States,US,2022-01-02,Films,8,Vicky and Her Mystery,N/A,1
United States,US,2022-01-02,Films,9,The Shack,N/A,4
United States,US,2022-01-02,Films,10,Oldboy,N/A,2
United States,US,2022-01-02,TV,1,Cobra Kai,Cobra Kai: Season 4,1
United States,US,2022-01-02,TV,2,The Witcher,The Witcher: Season 2,3
United States,US,2022-01-02,TV,3,Emily in Paris,Emily in Paris: Season 2,2
United States,US,2022-01-02,TV,4,The Witcher,The Witcher: Season 1,3
United States,US,2022-01-02,TV,5,The Silent Sea,The Silent Sea: Season 1,1
United States,US,2022-01-02,TV,6,Queer Eye,Queer Eye: Season 6,1
United States,US,2022-01-02,TV,7,Stay Close,Stay Close: Limited Series,1
United States,US,2022-01-02,TV,8,Crime Scene: The Times Square Killer,Crime Scene: The Times Square Killer: Limited Series,1
United States,US,2022-01-02,TV,9,Emily in Paris,Emily in Paris: Season 1,2
United States,US,2022-01-02,TV,10,The Queen of Flow,The Queen of Flow: Season 2,7
United States,US,2021-12-26,Films,1,Don't Look Up,N/A,1
United States,US,2021-12-26,Films,2,The Unforgivable,N/A,3
United States,US,2021-12-26,Films,3,Back to the Outback,N/A,3
United States,US,2021-12-26,Films,4,The Christmas Chronicles,N/A,3
United States,US,2021-12-26,Films,5,The Christmas Chronicles: Part Two,N/A,2
United States,US,2021-12-26,Films,6,A Boy Called Christmas,N/A,4
United States,US,2021-12-26,Films,7,A California Christmas: City Lights,N/A,2
United States,US,2021-12-26,Films,8,Red Notice,N/A,7
United States,US,2021-12-26,Films,9,The Shack,N/A,3
United States,US,2021-12-26,Films,10,Oldboy,N/A,1
United States,US,2021-12-26,TV,1,The Witcher,The Witcher: Season 2,2
United States,US,2021-12-26,TV,2,Emily in Paris,Emily in Paris: Season 2,1
United States,US,2021-12-26,TV,3,The Witcher,The Witcher: Season 1,2
United States,US,2021-12-26,TV,4,The Queen of Flow,The Queen of Flow: Season 2,6
United States,US,2021-12-26,TV,5,CoComelon,CoComelon: Season 4,8
United States,US,2021-12-26,TV,6,Selling Tampa,Selling Tampa: Season 1,2
United States,US,2021-12-26,TV,7,Emily in Paris,Emily in Paris: Season 1,1
United States,US,2021-12-26,TV,8,CoComelon,CoComelon: Season 1,12
United States,US,2021-12-26,TV,9,CoComelon,CoComelon: Season 3,16
United States,US,2021-12-26,TV,10,Lost in Space,Lost in Space: Season 3,4
United States,US,2021-12-19,Films,1,The Unforgivable,N/A,2
United States,US,2021-12-19,Films,2,The Shack,N/A,2
United States,US,2021-12-19,Films,3,Back to the Outback,N/A,2
United States,US,2021-12-19,Films,4,A California Christmas: City Lights,N/A,1
United States,US,2021-12-19,Films,5,Law Abiding Citizen,N/A,2
United States,US,2021-12-19,Films,6,Peter Rabbit 2,N/A,2
United States,US,2021-12-19,Films,7,Red Notice,N/A,6
United States,US,2021-12-19,Films,8,Dr. Seuss' The Cat in the Hat,N/A,2
United States,US,2021-12-19,Films,9,The Christmas Chronicles,N/A,2
United States,US,2021-12-19,Films,10,The Christmas Chronicles: Part Two,N/A,1
United States,US,2021-12-19,TV,1,The Witcher,The Witcher: Season 2,1
United States,US,2021-12-19,TV,2,The Witcher,The Witcher: Season 1,1
United States,US,2021-12-19,TV,3,The Queen of Flow,The Queen of Flow: Season 2,5
United States,US,2021-12-19,TV,4,Selling Tampa,Selling Tampa: Season 1,1
United States,US,2021-12-19,TV,5,Lost in Space,Lost in Space: Season 3,3
United States,US,2021-12-19,TV,6,CoComelon,CoComelon: Season 4,7
United States,US,2021-12-19,TV,7,Twentysomethings: Austin,Twentysomethings: Austin: Season 1,1
United States,US,2021-12-19,TV,8,Money Heist,Money Heist: Part 5,5
United States,US,2021-12-19,TV,9,CoComelon,CoComelon: Season 1,11
United States,US,2021-12-19,TV,10,CoComelon,CoComelon: Season 3,15
United States,US,2021-12-12,Films,1,The Unforgivable,N/A,1
United States,US,2021-12-12,Films,2,Law Abiding Citizen,N/A,1
United States,US,2021-12-12,Films,3,The Shack,N/A,1
United States,US,2021-12-12,Films,4,Red Notice,N/A,5
United States,US,2021-12-12,Films,5,Peter Rabbit 2,N/A,1
United States,US,2021-12-12,Films,6,The Power of the Dog,N/A,2
United States,US,2021-12-12,Films,7,Back to the Outback,N/A,1
United States,US,2021-12-12,Films,8,Single All The Way,N/A,2
United States,US,2021-12-12,Films,9,A Boy Called Christmas,N/A,3
United States,US,2021-12-12,Films,10,Dr. Seuss' The Cat in the Hat,N/A,1
United States,US,2021-12-12,TV,1,Money Heist,Money Heist: Part 5,4
United States,US,2021-12-12,TV,2,Lost in Space,Lost in Space: Season 3,2
United States,US,2021-12-12,TV,3,The Queen of Flow,The Queen of Flow: Season 2,4
United States,US,2021-12-12,TV,4,Lost in Space,Lost in Space: Season 1,2
United States,US,2021-12-12,TV,5,True Story,True Story: Limited Series,3
United States,US,2021-12-12,TV,6,CoComelon,CoComelon: Season 4,6
United States,US,2021-12-12,TV,7,CoComelon,CoComelon: Season 1,10
United States,US,2021-12-12,TV,8,CoComelon,CoComelon: Season 3,14
United States,US,2021-12-12,TV,9,Selling Sunset,Selling Sunset: Season 4,3
United States,US,2021-12-12,TV,10,Jurassic World Camp Cretaceous,Jurassic World Camp Cretaceous: Season 4,1
United States,US,2021-12-05,Films,1,The Power of the Dog,N/A,1
United States,US,2021-12-05,Films,2,Bruised,N/A,2
United States,US,2021-12-05,Films,3,A Castle For Christmas,N/A,2
United States,US,2021-12-05,Films,4,Red Notice,N/A,4
United States,US,2021-12-05,Films,5,Life,N/A,1
United States,US,2021-12-05,Films,6,A Boy Called Christmas,N/A,2
United States,US,2021-12-05,Films,7,Single All The Way,N/A,1
United States,US,2021-12-05,Films,8,Fool's Gold,N/A,1
United States,US,2021-12-05,Films,9,14 Peaks: Nothing Is Impossible,N/A,1
United States,US,2021-12-05,Films,10,Looper,N/A,1
United States,US,2021-12-05,TV,1,True Story,True Story: Limited Series,2
United States,US,2021-12-05,TV,2,Lost in Space,Lost in Space: Season 3,1
United States,US,2021-12-05,TV,3,The Queen of Flow,The Queen of Flow: Season 2,3
United States,US,2021-12-05,TV,4,Money Heist,Money Heist: Part 5,3
United States,US,2021-12-05,TV,5,Selling Sunset,Selling Sunset: Season 4,2
United States,US,2021-12-05,TV,6,School of Chocolate,School of Chocolate: Season 1,1
United States,US,2021-12-05,TV,7,CoComelon,CoComelon: Season 4,5
United States,US,2021-12-05,TV,8,Lost in Space,Lost in Space: Season 1,1
United States,US,2021-12-05,TV,9,Cowboy Bebop,Cowboy Bebop: Season 1,3
United States,US,2021-12-05,TV,10,Maid,Maid: Limited Series,10
United States,US,2021-11-28,Films,1,Bruised,N/A,1
United States,US,2021-11-28,Films,2,Red Notice,N/A,3
United States,US,2021-11-28,Films,3,A Boy Called Christmas,N/A,1
United States,US,2021-11-28,Films,4,A Castle For Christmas,N/A,1
United States,US,2021-11-28,Films,5,Here Comes the Boom,N/A,1
United States,US,2021-11-28,Films,6,Extinct,N/A,2
United States,US,2021-11-28,Films,7,The Harder They Fall,N/A,4
United States,US,2021-11-28,Films,8,The Princess Switch 3: Romancing the Star,N/A,2
United States,US,2021-11-28,Films,9,Love Hard,N/A,4
United States,US,2021-11-28,Films,10,The Christmas Chronicles,N/A,1
United States,US,2021-11-28,TV,1,True Story,True Story: Limited Series,1
United States,US,2021-11-28,TV,2,Cowboy Bebop,Cowboy Bebop: Season 1,2
United States,US,2021-11-28,TV,3,The Queen of Flow,The Queen of Flow: Season 2,2
United States,US,2021-11-28,TV,4,Selling Sunset,Selling Sunset: Season 4,1
United States,US,2021-11-28,TV,5,Tiger King,Tiger King 2,2
United States,US,2021-11-28,TV,6,Hellbound,Hellbound: Season 1,2
United States,US,2021-11-28,TV,7,Squid Game,Squid Game: Season 1,11
United States,US,2021-11-28,TV,8,CoComelon,CoComelon: Season 4,4
United States,US,2021-11-28,TV,9,Maid,Maid: Limited Series,9
United States,US,2021-11-28,TV,10,Narcos: Mexico,Narcos: Mexico: Season 3,4
United States,US,2021-11-21,Films,1,Red Notice,N/A,2
United States,US,2021-11-21,Films,2,Love Hard,N/A,3
United States,US,2021-11-21,Films,3,The Harder They Fall,N/A,3
United States,US,2021-11-21,Films,4,The Princess Switch 3: Romancing the Star,N/A,1
United States,US,2021-11-21,Films,5,American Reunion,N/A,1
United States,US,2021-11-21,Films,6,Snowbound for Christmas,N/A,1
United States,US,2021-11-21,Films,7,The Holiday,N/A,6
United States,US,2021-11-21,Films,8,21 Jump Street,N/A,3
United States,US,2021-11-21,Films,9,Mariah Carey's All I Want for Christmas Is You,N/A,1
United States,US,2021-11-21,Films,10,Extinct,N/A,1
United States,US,2021-11-21,TV,1,Tiger King,Tiger King 2,1
United States,US,2021-11-21,TV,2,Cowboy Bebop,Cowboy Bebop: Season 1,1
United States,US,2021-11-21,TV,3,Narcos: Mexico,Narcos: Mexico: Season 3,3
United States,US,2021-11-21,TV,4,You,You: Season 3,6
United States,US,2021-11-21,TV,5,The Queen of Flow,The Queen of Flow: Season 2,1
United States,US,2021-11-21,TV,6,Maid,Maid: Limited Series,8
United States,US,2021-11-21,TV,7,Squid Game,Squid Game: Season 1,10
United States,US,2021-11-21,TV,8,CoComelon,CoComelon: Season 4,3
United States,US,2021-11-21,TV,9,Hellbound,Hellbound: Season 1,1
United States,US,2021-11-21,TV,10,Arcane,Arcane: Season 1,2
United States,US,2021-11-14,Films,1,Red Notice,N/A,1
United States,US,2021-11-14,Films,2,Love Hard,N/A,2
United States,US,2021-11-14,Films,3,The Harder They Fall,N/A,2
United States,US,2021-11-14,Films,4,21 Jump Street,N/A,2
United States,US,2021-11-14,Films,5,Passing,N/A,1
United States,US,2021-11-14,Films,6,Father Christmas Is Back,N/A,1
United States,US,2021-11-14,Films,7,Army of Thieves,N/A,3
United States,US,2021-11-14,Films,8,Seized,N/A,1
United States,US,2021-11-14,Films,9,American Gangster,N/A,2
United States,US,2021-11-14,Films,10,The Holiday,N/A,5
United States,US,2021-11-14,TV,1,Narcos: Mexico,Narcos: Mexico: Season 3,2
United States,US,2021-11-14,TV,2,Big Mouth,Big Mouth: Season 5,2
United States,US,2021-11-14,TV,3,You,You: Season 3,5
United States,US,2021-11-14,TV,4,Squid Game,Squid Game: Season 1,9
United States,US,2021-11-14,TV,5,Maid,Maid: Limited Series,7
United States,US,2021-11-14,TV,6,The Thundermans,The Thundermans: Season 1,2
United States,US,2021-11-14,TV,7,CoComelon,CoComelon: Season 4,2
United States,US,2021-11-14,TV,8,The Thundermans,The Thundermans: Season 2,1
United States,US,2021-11-14,TV,9,60 Days In,60 Days In: Season 6,1
United States,US,2021-11-14,TV,10,Arcane,Arcane: Season 1,1
United States,US,2021-11-07,Films,1,The Harder They Fall,N/A,1
United States,US,2021-11-07,Films,2,Army of Thieves,N/A,2
United States,US,2021-11-07,Films,3,21 Jump Street,N/A,1
United States,US,2021-11-07,Films,4,Love Hard,N/A,1
United States,US,2021-11-07,Films,5,American Gangster,N/A,1
United States,US,2021-11-07,Films,6,Replicas,N/A,1
United States,US,2021-11-07,Films,7,King Arthur: Legend of the Sword,N/A,2
United States,US,2021-11-07,Films,8,The General's Daughter,N/A,1
United States,US,2021-11-07,Films,9,Army of the Dead,N/A,1
United States,US,2021-11-07,Films,10,Hypnotic,N/A,2
United States,US,2021-11-07,TV,1,You,You: Season 3,4
United States,US,2021-11-07,TV,2,Squid Game,Squid Game: Season 1,8
United States,US,2021-11-07,TV,3,Maid,Maid: Limited Series,6
United States,US,2021-11-07,TV,4,Narcos: Mexico,Narcos: Mexico: Season 3,1
United States,US,2021-11-07,TV,5,Big Mouth,Big Mouth: Season 5,1
United States,US,2021-11-07,TV,6,Colin in Black & White,Colin in Black & White: Limited Series,1
United States,US,2021-11-07,TV,7,Locke & Key,Locke & Key: Season 2,3
United States,US,2021-11-07,TV,8,CoComelon,CoComelon: Season 4,1
United States,US,2021-11-07,TV,9,Riverdale,Riverdale: Season 5,3
United States,US,2021-11-07,TV,10,The Thundermans,The Thundermans: Season 1,1
United States,US,2021-10-31,Films,1,Army of Thieves,N/A,1
United States,US,2021-10-31,Films,2,King Arthur: Legend of the Sword,N/A,1
United States,US,2021-10-31,Films,3,Hypnotic,N/A,1
United States,US,2021-10-31,Films,4,Night Teeth,N/A,2
United States,US,2021-10-31,Films,5,Titanic,N/A,4
United States,US,2021-10-31,Films,6,Going in Style,N/A,3
United States,US,2021-10-31,Films,7,Hubie Halloween,N/A,1
United States,US,2021-10-31,Films,8,The Forgotten Battle,N/A,3
United States,US,2021-10-31,Films,9,The Holiday,N/A,4
United States,US,2021-10-31,Films,10,Home,N/A,5
United States,US,2021-10-31,TV,1,You,You: Season 3,3
United States,US,2021-10-31,TV,2,Squid Game,Squid Game: Season 1,7
United States,US,2021-10-31,TV,3,Maid,Maid: Limited Series,5
United States,US,2021-10-31,TV,4,Locke & Key,Locke & Key: Season 2,2
United States,US,2021-10-31,TV,5,Riverdale,Riverdale: Season 5,2
United States,US,2021-10-31,TV,6,Maya and the Three,Maya and the Three: Limited Series,1
United States,US,2021-10-31,TV,7,Shameless (U.S.),Shameless (U.S.): Season 11,3
United States,US,2021-10-31,TV,8,You,You: Season 1,3
United States,US,2021-10-31,TV,9,You,You: Season 2,2
United States,US,2021-10-31,TV,10,Inside Job,Inside Job: Part 1,1
United States,US,2021-10-24,Films,1,Night Teeth,N/A,1
United States,US,2021-10-24,Films,2,The Forgotten Battle,N/A,2
United States,US,2021-10-24,Films,3,Going in Style,N/A,2
United States,US,2021-10-24,Films,4,Titanic,N/A,3
United States,US,2021-10-24,Films,5,Apocalypse Now Redux,N/A,1
United States,US,2021-10-24,Films,6,The Trip,N/A,1
United States,US,2021-10-24,Films,7,My Little Pony: A New Generation,N/A,5
United States,US,2021-10-24,Films,8,Reprisal,N/A,1
United States,US,2021-10-24,Films,9,Scary Movie 4,N/A,1
United States,US,2021-10-24,Films,10,The Holiday,N/A,3
United States,US,2021-10-24,TV,1,You,You: Season 3,2
United States,US,2021-10-24,TV,2,Squid Game,Squid Game: Season 1,6
United States,US,2021-10-24,TV,3,Maid,Maid: Limited Series,4
United States,US,2021-10-24,TV,4,Shameless (U.S.),Shameless (U.S.): Season 11,2
United States,US,2021-10-24,TV,5,You,You: Season 1,2
United States,US,2021-10-24,TV,6,Riverdale,Riverdale: Season 5,1
United States,US,2021-10-24,TV,7,You,You: Season 2,1
United States,US,2021-10-24,TV,8,In the Dark,In the Dark: Season 3,1
